1670116944.939191,1
1670116945.054269,19
1670116945.166293,56
1670116945.278238,90
1670116945.391308,100
1670116945.503306,98
1670116945.615632,99
1670116945.725168,99
1670116945.850357,99
1670116945.970367,99
1670116946.102359,95
1670116946.225664,98
1670116946.351716,59
1670116946.483555,1
1670116946.629500,77
1670116946.753026,83
1670116946.870313,95
1670116947.002553,85
1670116947.117918,97
1670116947.232067,99
1670116947.342766,97
1670116947.457635,99
1670116947.567755,97
1670116947.678532,97
1670116947.792184,99
1670116947.907932,94
1670116948.032557,95
1670116948.164940,97
1670116948.280425,75
1670116948.389366,0
1670116948.520140,65
1670116948.634420,65
1670116948.758465,48
1670116948.870365,49
1670116948.982441,49
1670116949.098786,51
1670116949.214022,51
1670116949.321592,50
1670116949.457487,51
1670116949.568980,51
1670116949.683127,51
1670116949.803550,49
1670116949.919827,51
1670116950.030994,49
1670116950.139420,49
1670116950.266473,52
1670116950.374664,51
1670116950.490472,52
1670116950.602165,52
1670116950.724350,52
1670116950.838214,52
1670116950.950287,51
1670116951.074953,51
1670116951.190350,54
1670116951.299784,53
1670116951.414268,53
1670116951.531739,53
1670116951.663559,55
1670116951.780758,55
1670116951.906259,53
1670116952.025564,54
1670116952.142632,53
1670116952.254253,55
1670116952.361285,53
1670116952.483208,54
1670116952.591701,55
1670116952.699580,55
1670116952.810941,54
1670116952.919774,54
1670116953.044926,55
1670116953.164219,55
1670116953.271212,54
1670116953.386772,54
1670116953.503672,55
1670116953.635121,55
1670116953.754876,54
1670116953.863609,55
1670116953.975852,57
1670116954.089621,58
1670116954.210321,58
1670116954.322655,56
1670116954.443951,56
1670116954.552790,57
1670116954.673705,56
1670116954.789750,57
1670116954.915542,59
1670116955.043204,58
1670116955.218873,59
1670116955.333389,57
1670116955.444251,57
1670116955.552344,57
1670116955.668626,58
1670116955.794476,59
1670116955.903362,59
1670116956.013930,58
1670116956.147423,60
1670116956.273080,60
1670116956.384313,57
1670116956.506672,60
1670116956.622639,60
1670116956.741830,60
1670116956.857244,61
1670116956.967231,58
1670116957.077019,60
1670116957.197144,57
1670116957.307393,60
1670116957.423374,61
1670116957.536169,61
1670116957.649835,60
1670116957.767871,61
1670116957.877803,62
1670116957.995500,60
1670116958.119447,61
1670116958.240216,61
1670116958.356495,61
1670116958.466780,61
1670116958.579623,64
1670116958.699370,62
1670116958.812207,62
1670116958.929177,60
1670116959.043174,62
1670116959.158637,64
1670116959.270598,64
1670116959.401139,63
1670116959.522555,64
1670116959.644915,64
1670116959.753112,62
1670116959.862397,65
1670116959.972098,65
1670116960.085237,64
1670116960.199254,64
1670116960.317127,63
1670116960.434396,65
1670116960.546613,63
1670116960.655082,62
1670116960.767763,64
1670116960.883240,64
1670116960.997891,65
1670116961.109188,64
1670116961.225689,65
1670116961.340289,65
1670116961.461562,64
1670116961.573193,64
1670116961.707990,63
1670116961.820476,65
1670116961.960605,66
1670116962.078648,66
1670116962.188791,66
1670116962.300745,66
1670116962.431780,65
1670116962.559084,66
1670116962.674343,67
1670116962.784437,67
1670116962.900781,67
1670116963.011753,67
1670116963.148353,67
1670116963.259922,67
1670116963.368681,68
1670116963.478563,68
1670116963.591694,68
1670116963.720403,67
1670116963.831441,64
1670116963.967441,69
1670116964.144680,68
1670116964.261724,66
1670116964.379779,67
1670116964.491560,67
1670116964.621575,68
1670116964.741099,67
1670116964.852966,70
1670116964.971056,69
1670116965.090988,68
1670116965.198089,69
1670116965.307573,69
1670116965.424007,69
1670116965.538004,69
1670116965.663252,69
1670116965.769939,71
1670116965.881913,71
1670116965.996784,71
1670116966.110749,70
1670116966.226586,71
1670116966.343642,68
1670116966.457321,71
1670116966.568325,71
1670116966.678874,71
1670116966.791052,69
1670116966.901700,70
1670116967.018358,71
1670116967.128659,71
1670116967.239525,71
1670116967.347835,71
1670116967.461130,72
1670116967.574260,72
1670116967.687986,73
1670116967.800448,72
1670116967.911720,72
1670116968.034771,74
1670116968.156195,73
1670116968.269334,72
1670116968.384380,74
1670116968.513667,73
1670116968.621115,74
1670116968.731894,72
1670116968.865396,73
1670116968.978463,70
1670116969.095532,73
1670116969.210869,74
1670116969.323308,74
1670116969.439510,73
1670116969.555273,73
1670116969.668049,72
1670116969.781341,73
1670116969.894227,73
1670116970.002364,75
1670116970.113204,73
1670116970.227613,74
1670116970.362898,74
1670116970.471799,77
1670116970.581062,76
1670116970.691260,74
1670116970.802927,74
1670116970.914873,76
1670116971.046479,75
1670116971.163064,75
1670116971.272856,76
1670116971.386419,73
1670116971.497394,76
1670116971.638743,76
1670116971.752513,76
1670116971.861494,74
1670116971.985876,76
1670116972.095692,76
1670116972.205707,76
1670116972.316042,76
1670116972.428613,76
1670116972.558669,75
1670116972.671420,77
1670116972.782961,75
1670116972.901121,76
1670116973.027133,78
1670116973.157226,78
1670116973.267728,77
1670116973.399667,77
1670116973.505545,77
1670116973.624039,76
1670116973.748477,78
1670116973.861018,75
1670116973.975632,77
1670116974.090745,76
1670116974.203638,78
1670116974.312230,78
1670116974.419098,76
1670116974.528820,78
1670116974.642331,78
1670116974.757376,79
1670116974.875989,78
1670116974.994964,80
1670116975.103767,78
1670116975.216848,78
1670116975.327632,78
1670116975.456397,79
1670116975.570707,80
1670116975.678582,80
1670116975.789228,78
1670116975.915952,79
1670116976.022439,78
1670116976.134957,79
1670116976.252346,81
1670116976.360862,81
1670116976.471243,81
1670116976.584958,78
1670116976.695695,77
1670116976.807109,80
1670116976.930513,81
1670116977.051136,80
1670116977.159709,83
1670116977.275978,81
1670116977.394433,81
1670116977.512576,80
1670116977.622555,82
1670116977.737484,81
1670116977.858326,78
1670116977.978440,83
1670116978.098179,82
1670116978.223666,82
1670116978.335279,83
1670116978.457419,82
1670116978.574323,82
1670116978.688389,80
1670116978.823629,80
1670116978.931156,82
1670116979.048063,79
1670116979.177412,82
1670116979.287821,82
1670116979.396230,84
1670116979.505685,84
1670116979.628639,84
1670116979.755805,84
1670116979.864468,84
1670116979.972312,84
1670116980.084881,83
1670116980.216551,83
1670116980.330919,83
1670116980.445040,82
